node,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
B01J31/26,0.0005186721991701245,0.0,0.001946321720458119,4.0985835582865725e-05,3,0.2500524583362242
H05H1/32,0.0015560165975103736,0.0,0.006033761438655959,0.00013656555658813165,9,0.2984155946370176
F16M3/00,0.0006915629322268327,0.0,0.0002511033484833433,0.00011921345891027855,4,0.22598227266752005
E21B10/60,0.0027662517289073307,0.002465729609956855,0.007029691767408184,0.00028095715387653453,9,0.30305492727398536
C03C10/10,0.0,0.0,2.8693712372170918e-130,2.6374785704866168e-05,0,0.0
B07B1/30,0.00034578146611341634,0.0,0.0013411619491543268,3.21645476008854e-05,2,0.25838367129641815
C23C28/04,0.0006915629322268327,0.0,0.0009390554517559563,9.768235175822467e-05,4,0.2441780476076547
C23C28/00,0.0006915629322268327,0.0,0.0009390554517559563,9.768235175822467e-05,4,0.2441780476076547
A23K10/40,0.0005186721991701245,0.0,6.335167480197626e-05,4.167423972990659e-05,3,0.2013504683399482
C10G35/14,0.0006915629322268327,0.0,0.0004267221436146309,7.904345318301468e-05,4,0.2252912264588862
G01N33/48,0.0017289073305670818,0.0,0.0032738790866469725,6.0168678188626606e-05,10,0.2578649888185223
G01N33/566,0.0017289073305670818,0.0,0.0032738790866469725,6.0168678188626606e-05,10,0.2578649888185223
B01D59/10,0.001037344398340249,0.0,0.0009149018989590486,6.162328055559978e-05,6,0.23907425448657846
A23K1/16,0.0005186721991701245,0.0,5.7586070104233054e-05,4.801893313480467e-05,3,0.2001918482623877
A23K1/18,0.0005186721991701245,0.0,5.7586070104233054e-05,4.801893313480467e-05,3,0.2001918482623877
C08J3/11,0.00034578146611341634,0.0,0.0003339430469834973,7.954163588909078e-05,2,0.23647868788134302
F01P3/00,0.0005186721991701245,0.0,0.00017422725233208488,5.7564955071838896e-05,3,0.22630893990903247
F28F9/02,0.0012102351313969572,1.3502770914181384e-05,0.0004109882976268107,0.00011424519484932305,4,0.23572206289776745
F28G15/00,0.0027662517289073307,0.0007997443001455457,0.0038904958921388887,0.0003065478180295623,7,0.2960175492062309
F01P11/18,0.00190179806362379,3.264191761264421e-05,0.0004697218557392804,0.00025181123573489504,7,0.2418091033288084
G01F1/05,0.0017289073305670818,8.213923641721999e-06,0.00046739524077257886,0.00018401890837726995,7,0.24176242654021096
G01F1/115,0.0013831258644536654,2.423210153687005e-05,0.0004567570602487937,0.0001402534741481981,7,0.24177409404788627
F28F9/22,0.002074688796680498,0.001101881703252106,0.003780608011381357,0.0001530944841414007,7,0.29514557574916056
G01D5/00,0.0012102351313969572,0.0,0.0003487847731974871,6.253203187826618e-05,7,0.24145946610595004
G01N19/08,0.0012102351313969572,0.0,0.0003487847731974871,6.253203187826618e-05,7,0.24145946610595004
F01P3/18,0.0006915629322268327,0.0,0.0002511033484833433,6.303163968859014e-05,4,0.22598227266752005
G01D5/42,0.0008644536652835409,0.0,0.00017644086772435893,7.60158805794712e-05,5,0.2265238290272315
B05B1/02,0.00034578146611341634,0.0,0.0014033246583119766,3.534930969621444e-05,2,0.25056521970422385
A23K,0.00017289073305670817,0.0,6.937053540828205e-07,3.8618345558842874e-05,1,0.17007743762786026
G01F15/14,0.001037344398340249,0.0004383026009860343,0.00015684533625750607,0.00011119346652899473,4,0.22559557809547673
B09B,0.00034578146611341634,0.0,0.00018819227238744954,5.8027706588400466e-05,2,0.22799804317873082
B01D69/00,0.0036307053941908715,9.383795423467731e-06,0.0026455318446754637,0.00019902165032809874,18,0.25960208326076545
